time	text	Annotator A	Annotator B	Annotator C
5月28日 04:21	官方门票三种分类，黄牛卖票却能按座位分成十几种。认真的吗？？	0	0	0
5月27日 22:56	ob说的装鸵鸟就是你这种吧	0	0	0
5月27日 22:14	啊！神杖！！！有了它是不是就有门票了。。。。。。。。。。	0	0	0
5月27日 21:38	大麦一般多久发票啊	0	0	0
5月27日 20:58	怎么能登录上去……	0	0	0
5月27日 18:50	能不能给买票的事一个说法？	0	0	0
5月27日 18:18	别一天天发这些有的没的	0	0	0
5月27日 17:38	A杖dp感觉挺酷的，疯狂触发大招	0	0	0
5月27日 17:35	真正的斧王→无限飞斧虚假的斧王→我斧头呢？	0	0	0
5月27日 17:07	黄牛死妈	1	1	1
5月27日 17:06	不懂就问，狼人的天赋可以加兵线上小狼的数量吗？	0	0	0
5月27日 17:01	凤凰a仗后，大家用不了，解释一下？	0	0	0
5月28日 00:01	能不能加强一下猛犸的神杖，别人的都那么强，猛犸的一看跟弱智一样	0	0	0
5月27日 17:09	V社知道给玩家的特权码被你们拿来这么蒙人吗？	0	0	0
5月27日 18:04	买不起票别在官博这里评论，gck，我先滚为敬。	0	0	0
5月27日 21:17	黄牛是什么意思别装死	0	0	0
5月27日 17:25	炼金可以对自己使用a杖，而且加攻击和法强	0	0	0
5月27日 19:06	重做撼地者A杖：获得被动技能——大卖。撼地者在神秘商店，野店购买任意物品后，本局敌方英雄购买该物品需支付三倍价格，其中一份本价格直接进去撼地者金钱（基地商店有售的不受影响）	0	0	0
5月27日 17:24	哈哈哈哈哈条条被爆破笑死我了	0	0	0
5月27日 20:48	A杖龙骑它leile	0	0	0
5月27日 15:05	还是黄牛，比较厉害。黄牛A杖效果：提前1h进场，并可以自由选座。并对普通玩家形成5-6倍的票价伤害。	0	0	0
5月27日 15:08	黄牛比较厉害	0	0	0
5月27日 15:08	明显黄牛和服务器最厉害啊	0	0	0
5月27日 15:01	黄牛遍地走	0	0	0
5月27日 15:04	大麦加黄牛最厉害，控住全场只让黄牛动	0	0	0
5月27日 20:05	黄牛和服务器都很厉害	0	0	0
5月27日 19:19	黄牛最厉害	0	0	0
5月27日 15:02	黄牛比较厉害，秒杀普通玩家，对高强度氪金玩家百分之百造成五至六倍暴击伤害	0	0	0
5月28日 18:26	当然是黄牛啦	0	0	0
5月27日 15:09	每天一转黄牛大麦！！！	0	0	0
5月27日 15:38	除了不厉害的都厉害	0	0	0
5月27日 15:09	谁都没有黄牛厉害	0	0	0
5月27日 15:20	肯定完美的黄牛厉害啊，玩弄玩家与股掌之上	0	0	0
5月27日 15:07	服务器最厉害	0	0	0
5月27日 15:53	明显黄牛牛最厉害(???_??)?	0	1	0
5月27日 15:16	黄牛最厉害，不作为最厉害	0	0	0
5月27日 15:38	我快脱坑了，服务器再加把劲	0	0	0
5月27日 15:06	猪最厉害	0	0	0
5月27日 15:12	服务器最牛逼啊一天就下班时间能玩一回到家就是篮字	0	0	0
5月27日 16:26	给说法：）	0	0	0
5月27日 16:21	黄牛强啊卖票一天黄牛的至宝都出来了	0	0	0
5月27日 16:06	我觉得黄牛最厉害	0	0	0
5月27日 15:51	我把说黄牛和服务器的都赞了一遍，提示我赞的太快了是什么鬼	0	0	0
5月27日 16:22	我的服务器崩的时候不太多，所以还是黄牛最厉害	0	0	0
5月27日 15:25	你爹黄牛最厉害	1	1	1
5月27日 15:06	天天被这么嘲讽你们好过吗	0	0	0
5月27日 15:04	在？吐出一点门票？	0	0	0
5月27日 16:15	黄牛这么厉害，他们充本子吗	0	0	0
5月27日 15:17	嘻嘻嘻当然是你马的黄牛厉害吖	1	1	1
5月27日 15:12	肯定是黄牛厉害啊	0	0	0
5月27日 15:06	服务器最厉害！	0	0	0
5月27日 16:48	CN黄牛Best黄牛	0	0	0
5月27日 15:56	必须是黄牛厉害～	0	0	0
5月27日 17:00	我还关注你就是想喷两句	0	0	0
5月27日 16:07	图片的意思就是决赛票特权码只卖20张哦所以特权码有什么用呢	0	0	0
5月27日 15:29	对手比较厉害	0	0	0
5月27日 16:58	黄牛最厉害，闭嘴吧你	0	0	0
5月27日 15:56	不是你的黄牛爹和你们司马的服务器厉害？	0	1	1
5月28日 00:21	我就不来说黄牛了。。。虽然这玩意儿挺难受的。。可以一个人整个uu加速器加速进国服，然后其他人去国际服，几个人组队，在国服的开游戏就行，实测可行。哦对了，把火猫的A杖削一削吧	0	0	0
5月27日 15:40	火猫，大圣，小仙女，希望别削火猫，虽然强但是还挺合理的，在没到25级之前没有玲珑心之前，没有想象中那么强，但是真的爽啊，太爽了吧！！！！！	0	0	0
5月27日 15:06	我会点赞一些比较辣的评论	0	0	0
5月27日 16:30	服务器:看我回蓝	0	0	0
5月27日 15:06	感觉适合500分老年慢节奏，后期神仙打架	0	0	0
5月27日 17:26	你们看看评论哪一条不是在嘲讽你们？还选择性回避不闻不问？拿出点诚意好不好？	0	0	0
5月27日 16:34	我觉得服务器的蓝字最厉害。	0	0	0
5月28日 17:28	黄牛厉害！	0	0	0
5月28日 11:51	dota2就剩这么点老玩家了，到时候票全在黄牛手里，比赛现场只有一半不到的人你们可就有好果汁吃了。	0	0	0
5月28日 08:39	小鱼，昨天打了一天，每把都有小鱼，还都赢了	0	0	0
5月28日 08:31	黄牛控全场	0	0	0
5月27日 19:41	黄牛最厉害了	0	0	0
5月27日 18:58	如果黄牛问题得不到有效的解决的话，很有可能会造成无法逆转的永久性伤害，变成永远的黑点，以后出一次ti这个节奏就会刷新一次	0	0	0
5月27日 17:54	这些沙雕嘲讽人家官博干什么事，黄牛是大麦网的问题	1	1	1
5月27日 17:46	大麦网比较厉害	0	0	0
2018/11/21 0:34	咋还不让看评论呢	0	0	0
2018/11/21 0:33	所以像这样好好拍广告不好吗	0	0	0
2018/11/21 0:42	期待吴宣仪	0	0	0
2018/11/21 8:30	热巴和小凯都是我的宝，期待你们的精彩表现	0	0	0
2018/11/21 8:50	期待小凯！辛苦了！注意身体！	0	0	0
2018/11/21 1:10	裴蓓出现了。。。一下回到07年读大学那会感觉	0	0	0
2018/11/21 0:40	大佬出境了	0	0	0
2018/11/21 9:56	bulingbuling的好酷	0	0	0
2018/11/20 23:56	明天晚上还不知道网能不能撑住……希望有回放有高清绝美截图??	0	0	0
2018/11/21 0:19	晚上见	0	0	0
2018/11/20 22:18	??地址存	0	0	0
2018/11/20 22:32	明天见	0	0	0
2018/11/20 23:06	OK收藏了	0	0	0
2018/11/18 12:03	到如今中午十二点了你也没删推特和ins哦。就在微博删了你很牛哦	0	0	0
2018/11/18 12:01	ins.fb.删了吗？？	0	0	0
2018/11/18 12:11	这是我们中国的小姐姐，你想来能来中国挣钱的前提是你必须尊重中国，尊重中国人，你请的这些也是中国人，你作为品牌方应该尊重他们，你发了那个视频辱了所有中国人包括你邀请的那些艺人，小姐姐小哥哥们很好，但请你道歉	0	0	0
2018/11/18 12:01	ins删了嘛？	0	0	0
2018/11/18 12:03	公开道歉。别装死。	1	1	1
2018/11/18 12:04	滚出中国	1	1	1
2018/11/18 12:35	请问贵公司有没有打算拍一个黑人模特穿戴全身高定服装首饰吃香蕉的视频广告？	1	1	1
2018/11/18 12:03	道歉！要不然滚蛋	1	1	1
2018/11/18 12:27	中国小棍子，意大利伟大的披萨	1	1	1
2018/11/18 12:05	公开道歉谢谢	0	0	0
2018/11/18 12:06	咋的不需要中国市场了？	0	0	0
2018/11/18 12:05	删除ins起筷系列!!!	0	0	0
2018/11/18 12:04	Ins也必须删!!!	0	0	0
2018/11/18 13:38	筷子不光是我们中国人的餐具，也代表了我们的伟大的（伟大请这么用，谢谢??）饮食文化，承载着华人对传统文化的情感对生活的热爱与理解，却被你们愚昧粗鲁地形容为“小棍子形状的餐具”，身为中国人感觉到被深深的冒犯！请你们道歉！	0	0	0
2018/11/18 12:17	你不是很牛皮吗？？？？看不起中国别来上海办秀啊！！！滚滚滚！！！！！！	1	1	1
2018/11/18 12:07	起筷吃饭，拍都拍了删什么？让我们都看看啊，ins上删了吗？真怂。	0	1	1
2018/11/18 13:55	种族歧视？哪里的自信？自己国家破产边缘来回试探没点b数？想来中国圈钱最好把你们意大利南部村民岛民的恶心风气改一改！孙子哎，跟我念一遍，伟大的筷子。	1	1	1
2018/11/18 12:34	不能恶把责任给艺人	0	0	0
2018/11/18 15:37	“来自不知道哪个蛮族的地摊首饰品牌，近日将在伟大的东方国家——中国，举办一场无足轻重的秀。让人感到惊讶的是，这个文盲种族主义者构建的品牌不仅不清楚如何尊重他人，还企图大肆宣扬这种低级且引人发笑的言论。”这么说您看着开心吗？	0	0	0
2018/11/18 12:36	不要让艺人背锅	0	0	0
2018/11/18 13:49	见识了呢，没想到8012年了，您家的思想还是这么的固化，广告太土鳖了，不说是东方思想中国文化真的想不到跟中国有关呢。想赚中国人的钱请也拿出最起码的尊重和姿势出来。谢谢您们给我带了非常生动的滑稽表演	0	0	0
2018/11/18 12:27	披萨拿手吃不就行了？！搁这装啥那？	0	0	0
2018/11/18 13:19	我觉得杜嘉班纳官方必须道歉，说实话赚着中国人的钱，还歧视中国人或者是刻板印象，令我觉得贵品牌非常的无知	0	0	0
2018/11/18 12:34	dg是有什么疾病吗？	0	0	0
2018/11/18 13:53	你们真是越来越牛逼了伟大的意大利披萨和小棍子餐具这种文案发出来脑子进水了？	0	0	0
2018/11/19 10:38	伟大你妈的披萨，知道筷子为什么比你们高贵吗，因为我们的祖先把烹饪过程中的“杀戮”和“进食”过程完美的分开了，野蛮人才会一套工具用到底。贵公司书也读的不多，做什么时尚啊，回家养猪吧	1	1	1
2018/11/18 12:15	请你对被冒犯的亚裔道歉	0	0	0
2018/11/18 20:01	??这位黑子怎么不把前排1000多赞几千赞的评论截出来？翻到几百赞才有迪家也好意思拿出来说，你本人就是你的id吧	0	0	0
2018/11/18 13:56	他家不一直这样吗？上次在北京拍的宣传照也非常一言难尽了……	0	0	0
2018/11/18 14:59	还tm删我评论？！运营狗是跪了太久站不起来了吗？自己作为中国人心里没点b数吗？种族歧视的品牌滚出中国！	1	1	1
2018/11/18 12:05	有问题吗？装死呢	0	1	1
2018/11/19 18:48	披萨有啥伟大的？中国这么多吃的你哪来的优越感。也太太太自恋了吧～	0	0	0
2018/11/18 12:09	删了就可以装死不道歉的吗	0	0	0
2018/11/19 2:24	在ins上批评了一下就屏蔽我？！这就是国际大牌的气度？	1	1	1
2018/11/18 14:59	ins根本就没删wb删除也就做做样子??	1	0	0
2018/11/18 13:28	杜嘉班纳向来丑化中国形象这么歧视中国的话就别来这捞钱，不道歉的话，中国市场不会给你好感????	0	1	0
2018/11/18 14:58	真是恶心到了	1	1	1
2018/11/21 13:52	getoutofChina	0	1	1
2018/11/18 17:30	这么不尊重中国，那我是不是也能说一个破披萨还赶不上我们门口的牛肉馅饼，我们伟大的中餐和用具也是小意大利披萨能踩的？？？？	1	1	0
2018/11/18 12:34	品牌改有一个回应	0	0	0
2018/11/18 12:07	公开道歉???ins.fb.删除并道歉	0	0	0
2018/11/21 13:54	fuckOFF	1	1	1
2018/11/18 23:50	暗讽我们中国男生的size小吗	1	1	1
2018/11/19 11:11	脑子是个好东西不懂就gun	1	1	1
2018/11/19 2:14	ins留言一条后，第二条显示发送失败，再然后连官方都搜索不到了，这是被拉黑了吗？？还有小伙伴也这样吗？？	0	0	0
2018/11/18 12:05	道歉！！！	0	0	0
2018/11/19 12:19	我只是在ins上文明地指出他家宣传团队不够专业甚至都没说racist就把我拉黑了真的厉害这辈子不会买这牌子任何东西	0	0	1
2018/11/19 2:07	道歉了吗??!IG上删了吗！恶臭！	1	1	1
2018/11/18 16:01	道歉！dg的艺术灵感就来自歧视表达，恶心!你让你的消费者感觉这个品牌很low，因为他的品牌充满了自大，歧视。这个品牌的灵魂跟意大利面酱一样像一坨屎	1	1	1
2018/11/18 23:53	被你们Instagram拉黑？真棒负债率132%的意大利真是大国自信	1	1	1
2018/11/18 16:48	这个牌子必须管理一下他们是疯掉了	1	1	0
2018/11/18 12:28	但是删博不是解决方案，杜嘉班纳对中国市场的傲慢态度和踩践，已经涉及到了种族歧视和性别歧视。??应该公开道歉。	0	0	0
2018/11/18 15:28	麻烦您解释一下，小棍子一样的餐具是什么？没有名字的吗？另外，那块披萨伟大在哪里？最后，全篇让模特摆出矫揉造作的样子的导演是想表达什么意思？？？	1	0	0
2018/11/18 14:59	并不想吃也并不想体会在意大利的感觉，你歧视你妈呢？这么高贵不如放弃一下中国市场？	1	1	1
2018/11/20 13:04	口区，歧视中国你别来赚钱啊？暗搓搓搞什么小动作？	1	1	1
2018/11/19 5:49	用两根棍子吃我们伟大的披萨饼？？hellohello？你头盖骨里有脑花儿在吗？什么智商的产品经理会设计这样的广告。mdzz	1	1	1
2018/11/18 13:35	被下降头了吗？	1	1	0
2018/11/21 13:49	DG设计师说没有中国他们也好的不行呢他大概不知道有没有这个屎一样的品牌中国人都可以吧这样还想赚中国人的钱？道歉第一码事儿道了谦以后也是一生黑别想在中国赚一分钱	1	1	1
2018/11/19 1:08	品牌和用词都浮夸至极！蠢钝如猪	1	1	1
2018/11/20 2:05	请贵品牌选择亚洲代言人能不能以硬汉形象为主而不是哪个小鲜肉火而已！我个人更喜欢硬汉男代言我所钟爱得品牌	0	0	0
2018/11/19 12:24	还有哦11.21不要来上海了，滚回意大利啃你伟大的快餐披萨吧	1	1	1
2018/11/19 1:38	请作出解释并道歉	0	0	0
2018/11/19 0:03	DG你这次真的错了，中国是我们的底线。纵使我喜欢你的代言人我也必须说:请你向中国人民道歉	0	0	0
2018/11/18 17:14	在披萨店做了两年的披萨饼，意面，炸鸡，沙拉，几天就吃腻了，有啥好吃的，那会儿喝可乐那时候是拿着1.5升的大水壶直接在可乐机上打，一次就让你喝个够	0	0	0
2018/11/18 14:50	觉得中国对种族歧视不敏感，所以就敢这么搞？？	0	0	0
2018/11/19 10:15	图片评论	0	0	0
2018/11/21 13:51	滚出中国吧	1	1	1
2018/11/19 19:20	上文化局举报就完事了别来中国滚出去	1	1	1
2018/11/18 22:29	公开道歉！！不要搞种族歧视！尊重他国文化！	0	0	0
2018/11/18 18:44	听说你家高层有台d	0	0	0
2018/11/18 15:33	公开歧视是吗？！滚蛋！	1	1	1
2018/11/18 13:29	微博删了有什么用??请在ins上公开道歉	0	0	0
2018/11/21 13:38	为这个品牌公关的中国人不应该立即罢工吗	0	0	0
2018/11/21 13:36	..I.	0	0	0
2018/11/21 13:02	本来很喜欢你们的设计再见	0	0	0
2018/11/21 13:01	恶不恶心	1	1	1
2018/11/20 14:05	当我们不上网的吗，你们这次的策划脑子是不是不大好使了公然辱华	1	1	1
2018/11/20 11:31	希望团团点名批评dg	0	0	0
2018/11/20 11:31	ins上删了没？微博和ins道歉了没？有本事做歧视视频没本事硬杠，还不如台独	1	0	0
2018/11/19 18:30	滚回你的西西里岛靴靴	1	1	1
2018/11/19 17:15	给你脸了？一个时尚品牌还敢种族歧视？？	1	1	1
2018/11/19 11:12	懂脑子是干什么用的吗没有就gun吧	1	1	1
2018/11/19 11:12	gun吧别来了	1	1	1
2018/11/19 10:00	哦哟ins上我已经举报了！你们怕不是不要中国市场了是吗	1	1	0
2018/11/19 2:50	带上你伟大的??滚出中国吧	1	1	1
2018/11/19 2:04	都这样还想赚钱我劝你道歉	0	0	0
2018/11/19 1:07	删除也没用！！！真的想一碗粉罩你们头上筷子夹你们脑袋不需要用门	1	1	1
2018/11/18 20:28	真是有够恶心的	1	1	1
2018/11/18 17:27	请道歉	0	0	0
2018/11/18 13:17	咋不放ins上的视频啊？？？？什么玩意儿取关	1	1	1
2018/11/18 12:36	几个意思，邀请中国艺人又种族歧视，想打谁的脸	0	1	0
2018/11/18 12:26	insfb删了吗？为什么不道歉？删除了就可以当做没有发生过吗？	0	0	0
2018/11/20 18:04	你这么伟大连pizza都不会吃？你教人家用筷子吃pizza是你没有脑子吗？你怎么不用你的叉子刀子吃火锅呢？这个idea才能突出中西文化的碰撞吧	1	1	1
2018/11/19 23:45	你们意大利的面条还是我们传给你的，秀什么高傲自大，哪来的优越感!中华文明是你们这种宵小之辈配谈论的?莫名其妙的优越感只能显示你的无知愚蠢!头脑简单四肢发达!	1	1	1
2018/11/19 15:08	一生黑sbdg	0	1	1
2018/11/19 15:08	呕呕呕	1	1	1
2018/11/19 15:07	歧视中国人去你马的吧道歉！！气死我了	1	1	1
2018/11/19 9:57	捞中国爸爸的钱还内涵中国文化，要点脸可以不，又当又立，瞧不起中国就不要来中国捞钱，滚回你意大利啃你伟大的快餐比萨??	1	1	1
2018/11/19 3:20	辱华？nb啊滚！！	1	1	1
2018/11/19 1:59	杜嘉班纳辱华广告该如何处置	1	0	0
2018/11/19 1:42	刻板偏见racism像赚中国人钱还歧视，滚吧	1	1	1
2018/11/19 1:32	请拿出诚意的道歉	0	0	0
2018/11/19 1:18	道歉！不然滚??	1	1	1
2018/11/19 1:05	8012年了，这也太蠢了吧？？？	1	1	1
2018/11/18 22:55	中国的小棍子呵呵，运营的不是中国人吗你们觉得很搞笑是么，公开道歉别装死	1	1	1
2018/11/18 17:44	麻烦滚	1	1	1
2018/11/18 16:14	道歉。别在那一边讽刺中国一边来中国赚钱，你们品牌还是趁早倒闭吧	1	1	1
2018/11/18 15:01	中国国籍或者华人的就别去看秀了那么多奢侈品品牌买谁不行	0	0	0
2018/11/18 15:00	运营给我滚出来挨打！	1	1	1
2018/11/18 13:53	YouGuysKnowNOTHINGAboutChina!??	0	1	1
2018/11/24 13:24	:请问你们店什么时候关门呢？我好去买两串鞭炮庆祝下（Whenwillyourstoreclose?l'mgoingtobuytwostringsoffircerackerstocelebrate）	0	1	1
2018/11/21 13:44	滚吧你不配用中文	1	1	1
2018/11/21 12:37	滚吧您	1	1	1
2018/11/21 11:58	还宣传你马呢	1	1	1
2018/11/20 17:12	辣鸡。你们的大饼子还不如我们的葱油饼好吃。你们的意大利面还不如我们的阳春面。	1	1	1
2018/11/19 9:54	请杜嘉班纳在外网公开道歉并删了视频要不然	0	0	0
2018/11/18 21:23	一个品牌想进去中国首先要学会尊重，学不会就滚	1	1	1
2018/11/18 17:42	醉了真给你脸了	1	1	1
2018/11/18 14:37	想要像巴黎世家一样滚出中国吗？	1	1	1
2018/11/18 14:14	公开道歉，然后请退出中国市场好吗！	0	0	0
2018/11/18 13:13	这样歧视我们中国真的好吗居然还删评	0	1	1
2018/11/18 12:35	疯求了？？？	1	1	0
2018/11/18 12:10	别装死，出来解释。	0	1	1
2018/11/29 23:14	张慧雯那个丑八怪	1	1	1
2018/11/25 22:32	请你用最圆润的方式，滚出我大中国！	1	1	1
2018/11/24 16:08	杜嘉班纳一路走好不送屎屎屎	1	1	1
2018/11/23 15:28	我们可以原谅你的无知，但是却无法原谅你的傲慢与偏见。中国一直在进步，一直在腾飞。如果你还停留在怜悯，施舍的阶段，那请回吧，重新认识下中国，然后再敲门。	0	0	0
2018/11/23 14:23	fu?c?k	1	1	1
2018/11/21 13:44	期待你马	0	1	1
2018/11/21 13:44	getthehelloutofChina	0	1	1
2018/11/21 13:36	今晚的消防检查安排一下	0	0	0
2018/11/21 12:18	请问你们高贵在哪里	0	0	0
2018/11/20 15:45	滚出中国，回去吃你们屎黄色的面包去：）	1	1	1
2018/11/20 14:05	??不欢迎这种辱华的企业	0	1	1
2018/11/20 13:32	意大利这逼地方还有优越感呢？	1	1	1
2018/11/20 10:56	中国小棍子。你可真尼玛。要点b脸！！！	1	1	1
2018/11/20 10:52	杜嘉班纳你欠中国一个道歉！！！	0	0	0
2018/11/20 0:35	呵呵！！！！	0	0	0
2018/11/20 0:06	呵呵哒有种别删我评论啊？怎么了准你们racist不准我们发火了？怎么了我之前哪条说错了？你们这群whitetrash也有脸说自己伟大？你意大利小偷不多？	1	1	0
2018/11/19 21:20	一路走好	0	1	1
2018/11/19 21:20	道歉了吗就这还想在上海办秀	0	0	0
2018/11/19 17:14	滚出中国好吗？	1	1	1
2018/11/19 16:00	??完球	0	0	0
2018/11/19 13:24	这是准备退出中国市场了吧	0	0	0
2018/11/19 8:06	公关团队是谁啊....别给艺人招黑...不出来解释一下吗	0	0	0
2018/11/18 21:56	狗屎用手抓着吃就行不要脏了筷子	1	1	1
2018/11/18 21:28	靠oem过活的意大利“高端”品牌，呵呵	0	1	0
2018/11/18 20:43	希望品牌道歉，希望国牌强大！	0	0	0
2018/11/18 17:43	怎么回事小老弟，飘了是吧？	0	1	1
2018/11/18 17:15	干嘛删了啊	0	0	0
2018/11/18 14:50	你大爷的这个时候你搞事？！公！开！道！歉！	1	1	1
2018/11/18 13:53	DgDg?????????dog??????了解一下	0	1	1
2018/11/18 13:32	送上热搜不解释	0	0	0
2018/11/18 13:32	必须道歉	0	0	0
2018/11/18 12:36	道歉??	0	0	0
2018/11/18 12:35	品牌出来回应一下	0	0	0
2018/11/18 12:08	外网删了吗？！??	0	0	0
2018/11/18 12:06	你知道你做了什么事情吗？	0	0	0
2018/11/18 12:06	hello？删了鸭？	0	0	0
2018/11/18 12:03	滚出去	1	1	1
2018/11/18 12:03	道歉吗？	0	0	0
2018/11/18 12:02	出来道歉，	0	0	0
2018/11/21 12:38	滚粗吧别借鉴我们东方美没了这些灵感你屎都不如谁给你的脸在中国办秀	1	1	1
2018/11/19 11:10	别他妈装死了	1	1	1
2018/11/19 10:59	是东方人要见你们这群历史只有几百年的野人么	1	1	1
2018/11/19 10:21	披萨来源于哪???意大利贵族是不是忘了	0	0	0
2018/11/19 10:18	你们家这牌子在中国推广，就该找爱跳广场舞大妈们推广，肯定卖的好。而且一直觉得你们家风格和川普总统家的装修风格好像噢	0	0	0
2018/11/19 10:16	Picwithcomments	0	0	0
2018/11/19 10:15	后排的大家注意看11月21号大秀???到时候继续讨说法要求道歉	0	0	0
2018/11/19 9:31	1000继续骂你	0	1	1
2018/11/19 9:24	还小棍子，是把全世界的人当白痴么，难道人家像你们智商那么低吗？不知道这是筷子吗，恶心吧啦的	0	1	1
2018/11/19 2:23	"幸好没买过D&G,也再不会买都什么年代了还搞东方主义这一套"	0	0	0
2018/11/19 2:18	请大家去ins举报	0	0	0
2018/11/19 0:53	gdx	1	1	1
2018/11/18 23:50	各平台公开道歉还是滚蛋，选一个	1	1	1
2018/11/18 23:09	这个品牌是自杀嘛？羞辱一番再直接失去中国市场？我不懂这是咋想的。	1	0	0
2018/11/18 22:58	需要公开道歉	0	0	0
2018/11/18 22:36	nmsl	1	1	1
2018/11/18 22:34	你有病吧？	1	1	1
2018/11/18 13:34	知道了嫌中国人的钱少不想要我们也不愿意买过主啦傻閪	0	0	0
2018/11/18 12:52	脑子有病吧？吃个这么个难吃的速食得意死你了？？？	1	1	1
2018/11/18 12:08	微博上删了就当无事发生了？我们忘性可没这么大怂货	0	0	0
2018/11/29 11:48	s?b	1	1	1
2018/11/21 13:40	滚滚滚	1	1	1
2018/11/21 13:40	不接受道歉滚出中国	1	1	1
2018/11/21 13:37	搞艺术的没那脑筋就别搞政治，狗贼	0	0	0
2018/11/21 13:33	不加入	0	0	0
2018/11/21 13:07	设计师死了吗	1	1	1
2018/11/21 13:03	删你马呢	1	1	1
2018/11/21 12:48	屎屎屎	1	1	1
2018/11/21 12:43	先心疼一下会去参加大秀的明星们。	0	0	0
2018/11/21 12:30	sbsbsb	1	1	1
2018/11/21 12:30	sbsb	1	1	1
2018/11/21 12:25	品牌价值观不对还指望消费者认可？人傻钱多也不给你～	0	0	0
2018/11/21 12:24	滚出中国！	1	1	1
2018/11/21 11:58	怎么还上不了热搜？	0	0	0
2018/11/21 11:53	谁给你的勇气辱华？	0	0	0
2018/11/21 11:53	你们才是shitgetout！	0	0	0
2018/11/21 11:51	在吗？请你们滚出中国吧	1	1	1
2018/11/20 20:03	必须道歉！	0	0	0
2018/11/20 12:47	一边赚中国人的钱，一边歧视中国人，exm	0	1	0
2018/11/20 11:59	辣鸡品牌	1	1	1
2018/11/20 11:07	想捞中国人钱又他妈瞧不起中国！儿子你挺秀啊！做不到尊重二字就赶紧滚出中国！	1	1	1
2018/11/20 11:03	不全方面道歉就尼玛滚出中国！国内真不缺你一个品牌！恶心！	1	1	1
2018/11/20 11:00	这个时候这些代言明星以及粉丝还不划清界限啧啧	0	0	0
2018/11/19 23:34	滚！！！	1	1	1
2018/11/19 19:26	让人作呕，让人噁心??	1	1	1
2018/11/19 19:01	！！！恶心东西	1	1	1
2018/11/19 18:33	道个歉那么难吗	0	0	0
2018/11/19 18:30	道歉，别装死	0	1	1
2018/11/19 16:29	滚出来挨骂	1	1	1
2018/11/19 15:38	还不道歉？？？？	0	1	0
2018/11/19 14:38	实名制呕吐	1	1	1
2018/11/19 11:10	trash	1	1	1
2018/11/19 9:15	请道歉??	0	0	0
2018/11/19 6:16	你马biss	1	1	1
2018/11/19 0:40	道个歉有比删微博难吗？？？？	0	0	0
2018/11/19 0:02	醒醒吧，8012年了，中国早就不是以前那个中国了，没事多看看新闻上上网，不想承受我们强大就赶紧滚蛋	0	1	1
2018/11/18 23:51	听说你们退出中国啦？真好！	0	1	0
2018/11/18 22:39	真是失败	0	1	0
2018/11/18 22:24	？？？	0	0	0
2018/11/18 22:14	恶心！！！滚！？	1	1	1
2018/11/18 21:55	道歉！！	1	1	1
2018/11/18 21:54	删了！！	0	0	0
2018/11/18 21:35	你们新广告拍的是你妈？	1	1	1
2018/11/18 21:34	低级。	1	1	1
2018/11/18 21:34	落魄纳粹国一个乡土气十足的品牌拍条广告都这么没品低级。	1	1	1
2018/11/18 21:28	你可以不道歉，但请你滚。	1	1	1
2018/11/18 21:12	简直不能忍，一边要来中国办展讨好中国消费者一边在insfb发不友好视频，好好的筷子那个模特用得不要太尴尬！Checazzoé?Vavia!!!	0	1	1
2018/11/18 20:59	在ins上发道歉公告不然不接受	0	0	0
3月4日 23:22	就从智力水平来看，意大利人被中国踩在脚下	0	1	1
2月18日 14:13	"DogslikeDolceandGabbana,bossesanddesignersaredogswhoeatshitallday"	1	1	1
1月21日 16:40	真恶心	1	1	1
1月3日 00:17	一个奢侈品品牌，出筷子的广告，还侮辱华裔真有你的。沙雕。	1	1	1
2018/12/12 8:15	你们别再杜嘉班纳干了，不觉得恶心吗？辱华给他们脸??，记住中国永远是他们的爸爸	1	1	1
2018/11/18 11:22	微博删了ins怎么还不删??	0	0	0
2018/11/18 12:03	删的挺快鸭小老弟但是对不起鸭都看见了racist	0	1	1
2018/11/21 13:48	让你道歉还把我评论删了，官博你很牛啊	0	1	1
2018/11/18 12:04	你以为删了就没事了吗	0	1	1
2018/11/18 11:21	删你妈的博呢，道歉	1	1	1
2018/11/18 12:04	呵呵??删的还挺快的	0	1	1
2018/11/18 22:09	我看你可以死一死了	1	1	1
2018/11/18 18:26	滚蛋吧	1	1	1
2018/11/18 11:57	微博删的挺快啊	0	0	0
2018/11/19 13:06	你们外网insfb和推咋还不删啊删微博算个屁	0	1	1
2018/11/21 11:10	删你妈批呢	1	1	1
2018/11/18 11:26	控评的能先看清楚微博内容吗！	0	0	0
2018/11/18 11:38	删那么快删掉就能忘了吗	0	0	0
2018/11/18 11:44	道个歉OK	0	0	0
2018/11/18 11:34	hello？会删博厉害喽	0	1	1
2018/11/18 11:29	ins咋还不删啊	0	0	0
2018/11/18 11:37	Isthissizetoobigforyou?歧视和性暗示不要太多好吧，我们不会用小棍子和小钳子吃你们伟大的披萨，祝愿及早退出中国市场吧谢谢了	0	1	1
2018/11/18 14:23	你要凉了	0	1	1
2018/11/18 11:34	真是无语了粉丝别给偶像招黑了行吗啥内容都他妈控评	1	1	1
2018/11/18 12:19	删了然后呢	0	0	0
2018/11/18 11:20	这视频里有吴宣仪和木子洋嘛	0	0	0
2018/11/17 20:46	一个知名品牌，更应该懂得如何宣传而不是做出这么令人恶心的操作	0	1	1
